"tournament_slug","tournament_id","name","region"
"emea_masters_summer_2023","110535609415063567","Unicorns of Love Sexy Edition","Prime League"
"tcl_summer_2023","110429898578299667","Dark Passage","TCL"
"lla_closing_2021","106269744788213905","Estral Esports","LLA"
"emea_masters_spring_play_ins_2023","110016413865287161","White Dragons","Liga Portuguesa"
"superliga_summer_2023","110349992504762921","Guasones","SuperLiga"
"ljl_academy_2022","108216929091956060","AXZ Academy","LJL Academy"
"emea_masters_summer_2023","110535609415063567","Anubis Gaming","Arabian League"
"lck_challengers_summer_2023","110378429156980338","Gen.G Global Academy","LCK Challengers"
"worlds_2020","104841804583318464","PSG Talon","PCS"
"eu_masters_summer_2020","104727755399361381","GamerLegion","Prime League"
"lla_closing_2023","110411420269584926","Estral Esports","LLA"
"european_masters_spring_2022_main_event","107893386210553711","GamerLegion","Prime League"
"cblol_academy_2023_split_1","109523665497010762","Los Grandes Academy","CBLOL Academy"
"cblol_split_1_2022","107405837336179496","Flamengo ","CBLOL"
"ebl_spring_2023","109467260897553204","XtremeDominators","Esports Balkan League"
"lla_opening_2023","109672513958565698","Isurus","LLA"
"ljl_academy_2021","106828136191077157","RJ Academy","LJL Academy"
"lck_spring_2022","107418445247362001","Dplus Kia","LCK"
"european_masters_summer_2021_main_event","106748850929174796","Illuminar Gaming","Ultraliga"
"european_masters_spring_2022_play_ins","107893136888836553","Karmine Corp","La Ligue Française"
"tcl_winter_2022","107566408953200568","Papara SuperMassive ","TCL"
"lfl_2021_summer","106313258182079617","GameWard","La Ligue Française"
"worlds_2021","106926282333089592","Fnatic","LEC"
"lec_summer_2021","106269680921022418","Fnatic","LEC"
"msi_2021","105873410870441926","MAD Lions","LEC"
"superliga_summer_2022","108171648025800968","FnaticTQ","SuperLiga"
"nacl_qualifiers_1_spring_2023","109518742310926152","Godel Gamers","LCS Challengers Qualifiers"
"nacl_qualifiers_1_spring_2023","109518742310926152","Zenigma","LCS Challengers Qualifiers"
"pg_nationals_summer_2022","108166853206827117","GGEsports","PG Nationals"
"lco_split_2_2021","106273204408903419","Gravitas","LCO"
"lcs_spring_2022","107458367237283414","Team Liquid Honda","LCS"
"prime_league_summer_2023","110343648526792583","NNO Prime","Prime League"
"superliga_summer_2021","106312505037543791","S2V Esports","SuperLiga"
"lrn_closing_2023","110372140231846916","Peek Gaming","North Regional League"
"pcs_summer_2021","106269875362449980","Alpha Esports","PCS"
"lco_split_2_2023","109675608880518030","Pentanet.GG","LCO"
"hitpoint_masters_summer_2021","106419362022708584","Inside Games","Hitpoint Masters"
"ultraliga_spring_2022","107416436272657995","AGO Rogue","Ultraliga"
"superliga_spring_2023","109467087406180264","Bisons","SuperLiga"
"vcs_winter_2021","107256578722475733","Team Secret","VCS"
"ultraliga_spring_2021","105562656842928291","Devils.One","Ultraliga"
"lck_challengers_spring_2023","109625523800645158","Gen.G Global Academy","LCK Challengers"
"vcs_summer_2023","110416959491275651","TEAM WHALES","VCS"
"ljl_summer_2023","110395308894756789","AXIZ","LJL"
"lla_opening_2023","109672513958565698","Team Aze","LLA"
"nacl_qualifiers_2_summer_2023","110733838935136200","Mirage Alliance","LCS Challengers Qualifiers"
"esports_balkan_league_summer_2022","108155414582681011","Split Raiders","Esports Balkan League"
"pg_nationals_spring_2023","109539799647393670","Axolotl Esports","PG Nationals"
"lcs_lock_in_2022","107458335260330212","Golden Guardians","LCS"
"emea_masters_spring_play_ins_2023","110016413865287161","GTZ Esports","Liga Portuguesa"
"worlds_2020","104841804583318464","KOI","LEC"
"lfl_2022_spring","107468370558963709","Team Oplon","La Ligue Française"
"worlds_2020","104841804583318464","V3 Esports","LJL"
"european_masters_spring_2022_main_event","107893386210553711","Vitality.Bee","La Ligue Française"
"lec_winter_2023","109466537705744120","Team Heretics","LEC"
"lco_split_2_2023","109675608880518030","Kanga Esports","LCO"
"lpl_regional_finals_2023","110825936250664572","SHANGHAI EDWARD GAMING HYCAN","LPL"
"cblol_split_2_2022","108211865716506571","Liberty","CBLOL"
"prime_league_spring_2023","109539770333903339","Berlin International Gaming","Prime League"
"cblol_2023_split_2","110413046183015975","Vivo Keyd Stars","CBLOL"
"european_masters_spring_2022_main_event","107893386210553711","Unicorns of Love Sexy Edition","Prime League"
"nacl_qualifiers_2_spring_2023","109974742840567627","St. Clair College","LCS Challengers Qualifiers"
"liga_portuguesa_spring_2021","105596427125578664","White Dragons","Liga Portuguesa"
"emea_masters_spring_play_ins_2023","110016413865287161","Diamant Esports","Esports Balkan League"
"liga_portuguesa_summer_2022","108171576055718204","EGN Esports","Liga Portuguesa"
"lcs_lock_in_2022","107458335260330212","Evil Geniuses LG","LCS"
"emea_masters_spring_play_ins_2023","110016413865287161","WLGaming Esports","Greek Legends League"
"ultraliga_spring_2023","109539822190865259","Topo Centras Iron Wolves","Ultraliga"
"vcs_summer_2023","110416959491275651","Team Flash","VCS"
"gll_summer_2023","110428723804419399","Wild Panthers Esports","Greek Legends League"
"elite_series_summer_2023","110424377524465827","Northern Lions Esports","Elite Series"
"ljl_academy_2022","108216929091956060","CGA  Academy","LJL Academy"
"european_masters_spring_2022_main_event","107893386210553711","X7","NLC"
"emea_masters_spring_play_ins_2023","110016413865287161","Geekay Esports","Arabian League"
"lck_2020_split1","103540363364808496","Hanwha Life Esports","LCK"
"emea_masters_spring_play_ins_2023","110016413865287161","RAAD","Arabian League"
"nacl_promotion_spring_2023","110138704782649096","Team Tony Top","LCS Challengers Qualifiers"
"esports_balkan_league_summer_2022","108155414582681011","Valiance PRO GAME","Esports Balkan League"
"european-masters-spring-2020","103936903203607374","EGN Esports","Liga Portuguesa"
"msi_2023","110198981276611770","PSG Talon","PCS"
"european_masters_spring_2021_main_event","105990084003609117","MKERS","PG Nationals"
"european_masters_spring_2021_main_event","105990084003609117","Berlin International Gaming","Prime League"
"european_masters_spring_2022_play_ins","107893136888836553","mCon esports","Elite Series"
"lec_summer_2023","110429332688604205","Team Heretics","LEC"
"nacl_qualifiers_1_summer_2023","110428603624764603","Team Ambition","LCS Challengers Qualifiers"
"european_masters_spring_2022_play_ins","107893136888836553","Vitality.Bee","La Ligue Française"
"nacl_promotion_spring_2023","110138704782649096","Team Liquid Honda First","LCS Challengers"
"lcs_summer_2022","108206581962155974","CLG","LCS"
"nacl_qualifiers_1_summer_2023","110428603624764603","Kelyx's Grandpa Gamers","LCS Challengers Qualifiers"
"msi_2023","110198981276611770","Gen.G","LCK"
"worlds_2022","108998961191900167","100 Thieves","LCS"
"eu_masters_summer_2020","104727755399361381","Movistar Riders","SuperLiga"
"emea_masters_spring_main_2023","110016463793610620","Unicorns of Love Sexy Edition","Prime League"
"eu_masters_summer_2020","104727755399361381","Riddle Esports","NLC"
"nacl_promotion_spring_2023","110138704782649096","AOE Gold","LCS Challengers"
"eu_masters_summer_2020","104727755399361381","Mousesports","Prime League"
"ase_2020","105386292089445027","LCS Legends","All-Star Event"
"european_masters_spring_2021_main_event","105990084003609117","JD|XL","NLC"
"lck_2020_split1","103540363364808496","NongShim REDFORCE","LCK"
"msi_2021","105873410870441926","INFINITY","LLA"
"european_masters_summer_2021_main_event","106748850929174796","Anorthosis Famagusta Esports","Greek Legends League"
"nacl_promotion_spring_2023","110138704782649096","Supernova","LCS Challengers"
"msi_2023","110198981276611770","MAD Lions","LEC"
"lla_promotion_2022","108916413227302339","The Kings","LLA"
"lck_challengers_spring_2021","105562431502825774","Liiv SANDBOX Youth","LCK Challengers"
"ebl_spring_2023","109467260897553204","Valiance PRO GAME","Esports Balkan League"
"pcs_summer_playoffs_2023","110847340080101648","PSG Talon","PCS"
"nacl_qualifiers_2_spring_2023","109974742840567627","Miracle","LCS Challengers Qualifiers"
"lck_challengers_summer_2022","108211175216687366","HLE Challengers","LCK Challengers"
"nacl_summer_2023","110574243270525539","AOE Gold","LCS Challengers"
"lec_summer_2022","108176672283976661","Team Vitality","LEC"
"ultraliga_summer_2023","110310652404523974","Illuminar Gaming","Ultraliga"
"pcs_spring_2022","107693721179065689","PSG Talon","PCS"
"lck_summer_2020","104174613295388764","Gen.G","LCK"
"lco_split_1_2023","109675619694467439","Kanga Esports","LCO"
"lck_summer_2023","110371551277508787","Gen.G","LCK"
"tcl_winter_2020","103495775740097550","GALAKTICOS","TCL"
"lck_summer_2020","104174613295388764","kt Rolster","LCK"
"emea_masters_spring_main_2023","110016463793610620","Riddle Esports","NLC"
"ultraliga_summer_2023","110310652404523974","Komil&Friends","Ultraliga"
"tcl_summer_2023","110429898578299667","FUT ESPORTS","TCL"
"liga_portuguesa_summer_2023","110425027634430773","BWE Esports","Liga Portuguesa"
"msi_2021","105873410870441926","Dplus Kia","LCK"
"ljl_academy_2023","110507407705819578","BC Academy","LJL Academy"
"lck_challengers_spring_2022","107439257586040014","BRO Challengers","LCK Challengers"
"lck_summer_2022","108195478954601542","Liiv SANDBOX","LCK"
"lco_split_1_2022","107439320897210747","Pentanet.GG","LCO"
"lck_challengers_summer_2022","108211175216687366","Gen.G Global Academy","LCK Challengers"
"ultraliga_spring_2023","109539822190865259","Zero Tenacity","Esports Balkan League"
"lcs_summer_2021","105658534671026792","Cloud9","LCS"
"prime_league_summer_2021","106305935741165084","SK Gaming Prime","Prime League"
"nacl_spring_2023","109518697660746274","Team Liquid Honda First","LCS Challengers"
"ljl_spring_2022","107455808271204256","Sengoku Gaming","LJL"
"lck_spring_2021","105522984810490982","Dplus Kia","LCK"
"ljl_summer_2021","106269757536651711","Rascal Jester","LJL"
"superliga_spring_2021","105562529622379161","eMonkeyz SDH","SuperLiga"
"cblol_split_2_2022","108211865716506571","Miners","CBLOL"
"lcs_spring_2020","103462439438682788","Dignitas","LCS"
"pg_nationals_spring_2023","109539799647393670","Anc Outplayed","PG Nationals"
"worlds_2021","106926282333089592","KOI","LEC"
"european_masters_spring_2021_main_event","105990084003609117","Macko Esports","PG Nationals"
"lfl_2022_spring","107468370558963709","Team GO","La Ligue Française"
"esports_balkan_league_spring_2021","105596416963238709","Nexus KTRL","Esports Balkan League"
"lcs_summer_2023","110303581083678395","Team Liquid Honda","LCS"
"lec_summer_2022","108176672283976661","EXCEL","LEC"
"cblol_split_2_2021","106297375705058741","KaBuM! Esports","CBLOL"
"lec_spring_2023","109919226376366902","Team BDS","LEC"
"cblol_split_1_2022","107405837336179496","RENSGA","CBLOL"
"lec_summer_2022","108176672283976661","Team BDS","LEC"
"liga_portuguesa_spring_2022","107417530552861626","EGN Esports","Liga Portuguesa"
"hitpoint_masters_spring_2021","105596516630284353","Eclot Gaming","Hitpoint Masters"
"nlc_spring_2023","109467209705050129","Domino Esports","NLC"
"lcl_summer_2021","106269769724268826","Dragon Army","LCL"
"lcs_spring_2023","109517090066605615","Dignitas","LCS"
"lfl_2021_spring","105568157420311272","IZIDREAM","La Ligue Française"
"prime_league_summer_2023","110343648526792583","Unicorns of Love Sexy Edition","Prime League"
"hitpoint_masters_summer_2022","108155621258059329","Inside Games","Hitpoint Masters"
"ljl_summer_2020","104169308670244006","Fukuoka SoftBank HAWKS gaming","LJL"
"ljl_spring_2023","109710208772220245","AXIZ","LJL"
"lfl_spring_2023","109467129925344897","IZIDREAM","La Ligue Française"
"worlds_2020","104841804583318464","FlyQuest","LCS"
"vcs_winter_2021","107256578722475733","LXE ESPORTS","VCS"
"tcl_winter_2020","103495775740097550","DenizBank İstanbul Wildcats","TCL"
"lck_spring_2023","109625152894842837","T1","LCK"
"ultraliga_summer_2023","110310652404523974","Team ESCA Gaming","Ultraliga"
"tcl_summer_2023","110429898578299667","Papara SuperMassive ","TCL"
"lck_summer_2020","104174613295388764","Kwangdong Freecs","LCK"
"emea_masters_spring_main_2023","110016463793610620","SK Gaming Prime","Prime League"
"superliga_spring_2022","107468241207873310","Movistar Riders","SuperLiga"
"pg_nationals_spring_2022","107457033672415830","Cyberground Gaming","PG Nationals"
"pg_nationals_spring_2022","107457033672415830","Axolotl Esports","PG Nationals"
"tcl_summer_2023","110429898578299667","NASR ESPORTS","TCL"
"prime_league_summer_2021","106305935741165084","Mousesports","Prime League"
"tcl_winter_2021","105562822074055437","Fenerbahçe Espor","TCL"
"elite_series_summer_2023","110424377524465827","HEET","Elite Series"
"prime_league_summer_2021","106305935741165084","Schalke 04 Evolution","Prime League"
"ljl_spring_2022","107455808271204256","Crest Gaming Act","LJL"
"lck_spring_2021","105522984810490982","Kwangdong Freecs","LCK"
"ljl_summer_2021","106269757536651711","AXIZ","LJL"
"cblol_split_2_2020","104202471497759152","INTZ","CBLOL"
"lfl_2022_spring","107468370558963709","Mirage-Elyandra","La Ligue Française"
"nlc_summer_2022","108172137675600410","JD|XL","NLC"
"nlc_summer_2022","108172137675600410","Team Singularity","NLC"
"nacl_spring_2023","109518697660746274","AOE Gold","LCS Challengers"
"nacl_spring_2023","109518697660746274","Immortals Progressive Challengers","LCS Challengers"
"arabian_league_spring_2023","109545777182748074","3BL Esports","Arabian League"
"lck_summer_2023","110371551277508787","OKSavingsBank BRION","LCK"
"ultraliga_spring_2022","107416436272657995","Illuminar Gaming","Ultraliga"
"tcl_spring_2023","109467188125028146","DenizBank İstanbul Wildcats","TCL"
"ultraliga_spring_2022","107416436272657995","Topo Centras Iron Wolves","Ultraliga"
"pcs_summer_2023","110423696147088301","Impunity Esports","PCS"
"esports_balkan_league_spring_2021","105596416963238709","x25 Esports","Esports Balkan League"
"esports_balkan_league_summer_2022","108155414582681011","Auxesis Esports","Esports Balkan League"
"pcs_summer_2022","108166997301178190","Dewish Team","PCS"
"european-masters-spring-2020","103936903203607374","HMA Fnatic Rising","NLC"
"lck_spring_2021","105522984810490982","Gen.G","LCK"
"lfl_2022_spring","107468370558963709","LDLC OL","La Ligue Française"
"prime_league_spring_2022","107417741193036913","Eintracht Spandau","Prime League"
"cblol_split_2_2022","108211865716506571","Flamengo ","CBLOL"
"nlc_spring_2023","109467209705050129","Ruddy Esports","NLC"
"lec_spring_2022","107417059262120466","G2 Esports","LEC"
"lec_spring_2022","107417059262120466","Team Vitality","LEC"
"prime_league_summer_2022","108158210393938046","Mousesports","Prime League"
"pcs_spring_playoffs_2023","110017385374098523","Frank Esports","PCS"
"prime_league_summer_2023","110343648526792583","Eintracht Spandau","Prime League"
"lla-closing-2020","104237136838348356","Isurus","LLA"
"tcl_summer_2022","108197589213750000","NASR ESPORTS","TCL"
"lla_2020_split1","103540419468532110","Azules Esports","LLA"
"lla_2020_split1","103540419468532110","Movistar R7","LLA"
"lck_academy_01_2022","108256075285852973","NS REDFORCE Academy","LCK Academy"
"lck_summer_2022","108195478954601542","Gen.G","LCK"
"worlds_2020","104841804583318464","Unicorns of Love","LCL"
"lla_closing_2023","110411420269584926","All Knights","LLA"
"tcl_summer_2022","108197589213750000","Beşiktaş","TCL"
"cblol_split_2_2020","104202471497759152","Flamengo ","CBLOL"
"ultraliga_summer_2021","106301901327374691","Team ESCA Gaming","Ultraliga"
"superliga_summer_2022","108171648025800968","Bisons","SuperLiga"
"nlc_summer_2023","110425082378454783","Fourth Wall","NLC"
"lcs_spring_2022","107458367237283414","Evil Geniuses LG","LCS"
"ultraliga_summer_2022","108171991239909862","Team ESCA Gaming","Ultraliga"
"pg_nationals_spring_2023","109539799647393670","DSYRE","PG Nationals"
"greek_legends_league_spring_2022","107575345394138670","Gamespace Mediterranean College Esports","Greek Legends League"
"ljl_academy_2021","106828136191077157","SG Academy","LJL Academy"
"lrn_closing_2023","110372140231846916","Janus Esports","North Regional League"
"lck_challengers_spring_2023","109625523800645158","T1 Esports Academy","LCK Challengers"
"nlc_spring_2022","107417432877679361","Astralis Talent","NLC"
"cblol_academy_2023_split_2","110413232002702589","Vivo Keyd Stars Academy","CBLOL Academy"
"nacl_summer_2023","110574243270525539","Team Liquid Honda Challengers","LCS Challengers"
"emea_masters_spring_play_ins_2023","110016413865287161","Anorthosis Famagusta Esports","Greek Legends League"
"lec_summer_2020","104169295253189561","EXCEL","LEC"
"esports_balkan_league_summer_2021","106385973090763431","NK Osijek Esport","Esports Balkan League"
"greek_legends_league_summer_2022","108171529103782009","Hell Zerolag Esports","Greek Legends League"
"lrs_closing_2023","110372454557117766","Furious Gaming","LLA"
"lla_opening_2021","105551618304300204","Isurus","LLA"
"elite_series_summer_2023","110424377524465827","Team 7AM","Elite Series"
"greek_legends_league_spring_2022","107575345394138670","Team Phantasma","Greek Legends League"
"ljl_summer_2023","110395308894756789","Crest Gaming Act","LJL"
"nlc_2021_split1","105562790070504659","JD|XL","NLC"
"liga_portuguesa_summer_2022","108171576055718204","OFFSET Esports","Liga Portuguesa"
"european-masters-spring-2020","103936903203607374","LDLC OL","La Ligue Française"
"cblol_split_1_2021","105539760572983266","Flamengo ","CBLOL"
"lcs_summer_2020","104174992692075107","Dignitas","LCS"
"worlds_2022","108998961191900167","SHANGHAI EDWARD GAMING HYCAN","LPL"
"lcs_spring_2023","109517090066605615","FlyQuest","LCS"
"ljl_summer_2020","104169308670244006","Rascal Jester","LJL"
"european_masters_spring_2022_main_event","107893386210553711","Bifrost","NLC"
"lck_spring_2022","107418445247362001","NongShim REDFORCE","LCK"
"greek_legends_league_spring_2021","105522904800920947","CowBoySquad Imperials Esports","Greek Legends League"
"lfl_summer_2023","110424922266960422","Team BDS Academy","La Ligue Française"
"ebl_spring_2023","109467260897553204","MAGAZA","Esports Balkan League"
"lck_challengers_spring_2021","105562431502825774","T1 Esports Academy","LCK Challengers"
"lck_challengers_summer_2023","110378429156980338","Liiv SANDBOX Youth","LCK Challengers"
"lec_winter_2023","109466537705744120","Team Vitality","LEC"
"cblol_split_2_2022","108211865716506571","LOUD","CBLOL"
"liga_portuguesa_spring_2023","109467367966036144","EGN Esports","Liga Portuguesa"
"liga_portuguesa_spring_2023","109467367966036144","Odivelas Sports Club","Liga Portuguesa"
"lck_challengers_summer_2021","106308351107145908","DK Challengers","LCK Challengers"
"lck_challengers_summer_2021","106308351107145908","Liiv SANDBOX Youth","LCK Challengers"
"lco_split_2_2022","108197674522551242","Pentanet.GG","LCO"
"prime_league_spring_2023","109539770333903339","Schalke 04 Esports","LEC"
"gll_summer_2023","110428723804419399","Hell Zerolag Esports","Greek Legends League"
"lcs_summer_2021","105658534671026792","100 Thieves","LCS"
"lcs_spring_2020","103462439438682788","Evil Geniuses LG","LCS"
"msi_2022","107905284983470149","Evil Geniuses LG","LCS"
"worlds_2021","106926282333089592","Dplus Kia","LCK"
"vcs_winter_2021","107256578722475733","GAM Esports","VCS"
"pcs_summer_2023","110423696147088301","Hell Pigs","PCS"
"european_masters_spring_2022_play_ins","107893136888836553","EGN Esports","Liga Portuguesa"
"lcs_summer_2021","105658534671026792","Evil Geniuses LG","LCS"
"lck_summer_2021","106269654659501670","kt Rolster","LCK"
"ljl_summer_2023","110395308894756789","Sengoku Gaming","LJL"
"lec_summer_2020","104169295253189561","Fnatic","LEC"
"lpl_summer_2023","110428848766564346","Suzhou LNG Esports","LPL"
"emea_masters_spring_main_2023","110016463793610620","DenizBank İstanbul Wildcats","TCL"
"ultraliga_summer_2023","110310652404523974","Topo Centras Iron Wolves","Ultraliga"
"pcs_spring_2023","109704924270305512","Beyond Gaming","PCS"
"pcs_spring_2023","109704924270305512","J Team","PCS"
"worlds_2021","106926282333089592","PSG Talon","PCS"
"lco_split_1_2022","107439320897210747","Dire Wolves","LCO"
"ljl_spring_2020","103540397353089204","Fukuoka SoftBank HAWKS gaming","LJL"
"ljl_academy_2023","110507407705819578","FL Academy","LJL Academy"
"lec_summer_2021","106269680921022418","Schalke 04 Esports","LEC"
"greek_legends_league_spring_2022","107575345394138670","WLGaming Esports","Greek Legends League"
"lcs_summer_2020","104174992692075107","CLG","LCS"
"european_masters_summer_2021_main_event","106748850929174796","Tricked Esport","NLC"
"greek_legends_league_spring_2021","105522904800920947","Rejects Gaming","Greek Legends League"
"pg_nationals_spring_2023","109539799647393670","Macko Esports","PG Nationals"
"lla-closing-2020","104237136838348356","XTEN Esports","LLA"
"nacl_promotion_spring_2023","110138704782649096","The Last Dance","LCS Challengers"
"ultraliga_spring_2022","107416436272657995","Komil&Friends","Ultraliga"
"esports_balkan_league_spring_2022","107468404707086558","Cyber Wolves Esports","Esports Balkan League"
"cblol_split_2_2021","106297375705058741","Miners","CBLOL"
"nlc_2021_split1","105562790070504659","Riddle Esports","NLC"
"cblol_academy_split_2_2022","108211948453261786","KaBuM! Academy","CBLOL Academy"
"cblol_academy_split_2_2022","108211948453261786","FURIA Academy","CBLOL Academy"
"liga_portuguesa_spring_2022","107417530552861626","FTW Esports","Liga Portuguesa"
"ljl_spring_2021","105562833911566614","Sengoku Gaming","LJL"
"worlds_2022","108998961191900167","T1","LCK"
"cblol_2023_split_1","109523641416750631","INTZ","CBLOL"
"prime_league_summer_2023","110343648526792583","GamerLegion","Prime League"
"tcl_winter_2022","107566408953200568","DenizBank İstanbul Wildcats","TCL"
"lfl_2022_summer","108158179538212767","Vitality.Bee","La Ligue Française"
"lla_2020_split1","103540419468532110","Isurus","LLA"
"pg_nationals_summer_2021","106319725617882570","Samsung Morning Stars","PG Nationals"
"ultraliga_summer_2022","108171991239909862","Maturalni Forsaken","Ultraliga"
"tcl_summer_2020","104248884617992857","GALAKTICOS","TCL"
"cblol_2020_split1","103478354329449186","FURIA","CBLOL"
"lcs_lock_in_2021","105522217230238828","TSM","LCS"
"cblol_split_1_2022","107405837336179496","Liberty","CBLOL"
"liga_portuguesa_summer_2023","110425027634430773","FTW Esports","Liga Portuguesa"
"esports_balkan_league_summer_2021","106385973090763431","Zero Tenacity","Esports Balkan League"
"lck_summer_2021","106269654659501670","Hanwha Life Esports","LCK"
"pg_nationals_summer_2023","110444946767792846","Cyberground Gaming","PG Nationals"
"lck_challengers_spring_2023","109625523800645158","Liiv SANDBOX Youth","LCK Challengers"
"lcl_spring_2021","105663539171928276","Gambit Esports","LCL"
"tcl_summer_2021","106269459003590888","NASR ESPORTS","TCL"
"lck_2020_split1","103540363364808496","SeolHaeOne Prince","LCK"
"lck_summer_2021","106269654659501670","T1","LCK"
"worlds_2022","108998961191900167","Beyond Gaming","PCS"
"esports_balkan_league_spring_2022","107468404707086558","SOVEJA","Esports Balkan League"
"lpl_summer_2023","110428848766564346","Bilibili Gaming Pingan Bank","LPL"
"esports_balkan_league_summer_2021","106385973090763431","x25 Esports","Esports Balkan League"
"lrs_closing_2023","110372454557117766","Eclipse Gaming","South Regional League"
"lck_challengers_spring_2022","107439257586040014","T1 Esports Academy","LCK Challengers"
"lck_challengers_spring_2022","107439257586040014","KDF Challengers","LCK Challengers"
"lec_spring_2020","103462459318635408","Team Vitality","LEC"
"tcl_winter_2021","105562822074055437","DenizBank İstanbul Wildcats","TCL"
"cblol_2020_split1","103478354329449186","Vivo Keyd Stars","CBLOL"
"lla_closing_2021","106269744788213905","Movistar R7","LLA"
"ljl_summer_2021","106269757536651711","Fukuoka SoftBank HAWKS gaming","LJL"
"superliga_spring_2021","105562529622379161","S2V Esports","SuperLiga"
"lcs_summer_2022","108206581962155974","Dignitas","LCS"
"lcs_summer_2022","108206581962155974","Evil Geniuses LG","LCS"
"lcs_summer_2022","108206581962155974","100 Thieves","LCS"
"prime_league_spring_2022","107417741193036913","Mousesports","Prime League"
"ultraliga_spring_2022","107416436272657995","Gentlemen's Gaming","Ultraliga"
"greek_legends_league_summer_2021","106295147953460518","Anorthosis Famagusta Esports","Greek Legends League"
"cblol_split_1_2022","107405837336179496","Miners","CBLOL"
"tcl_summer_2022","108197589213750000","GALAKTICOS","TCL"
"lec_spring_2023","109919226376366902","MAD Lions","LEC"
"lec_summer_2022","108176672283976661","MAD Lions","LEC"
"liga_portuguesa_spring_2022","107417530552861626","GTZ Esports","Liga Portuguesa"
"european_masters_spring_2022_main_event","107893386210553711","Atleta Esport","PG Nationals"
"lec_summer_2020","104169295253189561","Misfits Gaming","LEC"
"lla_closing_2022","108197521933954516","XTEN Esports","LLA"
"cblol_academy_2023_split_2","110413232002702589","FURIA Academy","CBLOL Academy"
"esports_balkan_league_spring_2022","107468404707086558","Crvena Zvezda Esports","Esports Balkan League"
"lec_spring_2023","109919226376366902","Team Vitality","LEC"
"lla_opening_2022","107530554766055254","Estral Esports","LLA"
"ultraliga_summer_2021","106301901327374691","Illuminar Gaming","Ultraliga"
"lck_challengers_summer_2021","106308351107145908","T1 Esports Academy","LCK Challengers"
"lcs_spring_2022","107458367237283414","Cloud9","LCS"
"lcl_spring_2021","105663539171928276","Unicorns of Love","LCL"
"lcs_spring_2020","103462439438682788","FlyQuest","LCS"
"superliga_summer_2021","106312505037543791","UCAM","SuperLiga"
"hitpoint_masters_summer_2021","106419362022708584","Vikingekrig Esports","Hitpoint Masters"
"lcs_spring_2022","107458367237283414","FlyQuest","LCS"
"tcl_winter_2021","105562822074055437","Papara SuperMassive ","TCL"
"lck_challengers_spring_2022","107439257586040014","DRX Challengers","LCK Challengers"
"nacl_spring_2023","109518697660746274","The Last Dance","LCS Challengers"
"lec_summer_2023","110429332688604205","MAD Lions","LEC"
"pg_nationals_spring_2023","109539799647393670","DREN Esports","PG Nationals"
"pcs_summer_2020","104372946599464241","Liyab Esports","PCS"
"ultraliga_spring_2022","107416436272657995","Devils.One","Ultraliga"
"esports_balkan_league_summer_2022","108155414582681011","Partizan Esports","Esports Balkan League"
"superliga_summer_2022","108171648025800968","Los Heretics","SuperLiga"
"lec_summer_2023","110429332688604205","Astralis","LEC"
"elite_series_summer_2022","108172713549542364","KRC Genk Esports","Elite Series"
"prime_league_spring_2022","107417741193036913","SK Gaming Prime","Prime League"
"nlc_spring_2022","107417432877679361","MnM Gaming","NLC"
"hitpoint_masters_spring_2021","105596516630284353","BRUTE","Hitpoint Masters"
"lla-closing-2020","104237136838348356","Movistar R7","LLA"
"lck_summer_2022","108195478954601542","OKSavingsBank BRION","LCK"
"worlds_2020","104841804583318464","TOP ESPORTS","LPL"
"cblol_2023_split_1","109523641416750631","paiN Gaming","CBLOL"
"tcl_summer_2020","104248884617992857","Info Yatırım Aurora","TCL"
"lcs_lock_in_2021","105522217230238828","Dignitas","LCS"
"nlc_summer_2022","108172137675600410","X7","NLC"
"lcl_spring_2022","107417471555810057","One Breath Gaming","LCL"
"cblol_2023_split_2","110413046183015975","INTZ","CBLOL"
"tcl_spring_2023","109467188125028146","NASR ESPORTS","TCL"
"greek_legends_league_summer_2021","106295147953460518","Team Phantasma","Greek Legends League"
"lcs_summer_2023","110303581083678395","NRG","LCS"
"lec_spring_2021","105522958532258735","KOI","LEC"
"european-masters-spring-2020","103936903203607374","Mousesports","Prime League"
"lec_summer_2020","104169295253189561","Team Vitality","LEC"
"lfl_spring_2023","109467129925344897","Team GO","La Ligue Française"
"lck_summer_2020","104174613295388764","SeolHaeOne Prince","LCK"
"lfl_summer_2023","110424922266960422","GameWard","La Ligue Française"
"lck_challengers_summer_2023","110378429156980338","DK Challengers","LCK Challengers"
"lfl_2021_spring","105568157420311272","Team GO","La Ligue Française"
"ljl_summer_2020","104169308670244006","Crest Gaming Act","LJL"
"pg_nationals_summer_2021","106319725617882570","Cyberground Gaming","PG Nationals"
"gll_spring_2023","109467311739792322","Anorthosis Famagusta Esports","Greek Legends League"
"european_masters_summer_2022_main_event","108746562333593659","X7","NLC"
"tcl_winter_2022","107566408953200568","Beşiktaş","TCL"
"tcl_summer_2020","104248884617992857","DenizBank İstanbul Wildcats","TCL"
"lec_spring_2023","109919226376366902","Team Heretics","LEC"
"superliga_spring_2021","105562529622379161","UCAM","SuperLiga"
"hitpoint_masters_summer_2021","106419362022708584","BRUTE","Hitpoint Masters"
"lla_closing_2022","108197521933954516","Globant Emerald Team","LLA"
"ljl_academy_2022","108216929091956060","SHG Academy","LJL Academy"
"greek_legends_league_spring_2022","107575345394138670","Hive Athens EC","Greek Legends League"
